Year,Week,Age,Value
2019,49,0-29,149.0
2019,49,30-34,53.0
2019,49,35-39,81.0
2019,49,40-44,95.0
2019,49,45-49,200.0
2019,49,50-54,410.0
2019,49,55-59,726.0
2019,49,60-64,1030.0
2019,49,65-69,1316.0
2019,49,70-74,1534.0
2019,49,75-79,2465.0
2019,49,80-84,3703.0
2019,49,85-89,3536.0
2019,49,90-94,2763.0
2019,49,95+,1082.0
2019,49,Insgesamt,19143.0
2019,50,0-29,151.0
2019,50,30-34,68.0
2019,50,35-39,95.0
2019,50,40-44,85.0
2019,50,45-49,209.0
2019,50,50-54,392.0
2019,50,55-59,660.0
2019,50,60-64,952.0
2019,50,65-69,1302.0
2019,50,70-74,1546.0
2019,50,75-79,2628.0
2019,50,80-84,3692.0
2019,50,85-89,3545.0
2019,50,90-94,2677.0
2019,50,95+,1099.0
2019,50,Insgesamt,19101.0
2019,51,0-29,154.0
2019,51,30-34,36.0
2019,51,35-39,78.0
2019,51,40-44,93.0
2019,51,45-49,175.0
2019,51,50-54,408.0
2019,51,55-59,707.0
2019,51,60-64,958.0
2019,51,65-69,1355.0
2019,51,70-74,1519.0
2019,51,75-79,2573.0
2019,51,80-84,3719.0
2019,51,85-89,3475.0
2019,51,90-94,2695.0
2019,51,95+,1117.0
2019,51,Insgesamt,19062.0
2019,52,0-29,119.0
2019,52,30-34,35.0
2019,52,35-39,76.0
2019,52,40-44,100.0
2019,52,45-49,158.0
2019,52,50-54,383.0
2019,52,55-59,686.0
2019,52,60-64,874.0
2019,52,65-69,1254.0
2019,52,70-74,1392.0
2019,52,75-79,2366.0
2019,52,80-84,3600.0
2019,52,85-89,3402.0
2019,52,90-94,2664.0
2019,52,95+,1095.0
2019,52,Insgesamt,18204.0
2020,1,0-29,137.0
2020,1,30-34,74.0
2020,1,35-39,82.0
2020,1,40-44,119.0
2020,1,45-49,203.0
2020,1,50-54,392.0
2020,1,55-59,730.0
2020,1,60-64,983.0
2020,1,65-69,1240.0
2020,1,70-74,1420.0
2020,1,75-79,2416.0
2020,1,80-84,3662.0
2020,1,85-89,3503.0
2020,1,90-94,2783.0
2020,1,95+,1139.0
2020,1,Insgesamt,18883.0
2020,2,0-29,135.0
2020,2,30-34,56.0
2020,2,35-39,98.0
2020,2,40-44,111.0
2020,2,45-49,198.0
2020,2,50-54,433.0
2020,2,55-59,715.0
2020,2,60-64,1000.0
2020,2,65-69,1271.0
2020,2,70-74,1558.0
2020,2,75-79,2470.0
2020,2,80-84,3738.0
2020,2,85-89,3525.0
2020,2,90-94,2926.0
2020,2,95+,1174.0
2020,2,Insgesamt,19408.0
2020,3,0-29,130.0
2020,3,30-34,62.0
2020,3,35-39,79.0
2020,3,40-44,102.0
2020,3,45-49,190.0
2020,3,50-54,449.0
2020,3,55-59,723.0
2020,3,60-64,1003.0
2020,3,65-69,1259.0
2020,3,70-74,1459.0
2020,3,75-79,2424.0
2020,3,80-84,3701.0
2020,3,85-89,3526.0
2020,3,90-94,2746.0
2020,3,95+,1100.0
2020,3,Insgesamt,18953.0
2020,4,0-29,117.0
2020,4,30-34,47.0
2020,4,35-39,78.0
2020,4,40-44,111.0
2020,4,45-49,175.0
2020,4,50-54,442.0
2020,4,55-59,676.0
2020,4,60-64,948.0
2020,4,65-69,1329.0
2020,4,70-74,1522.0
2020,4,75-79,2502.0
2020,4,80-84,3650.0
2020,4,85-89,3456.0
2020,4,90-94,2676.0
2020,4,95+,1098.0
2020,4,Insgesamt,18827.0
2020,5,0-29,160.0
2020,5,30-34,41.0
2020,5,35-39,79.0
2020,5,40-44,117.0
2020,5,45-49,193.0
2020,5,50-54,455.0
2020,5,55-59,722.0
2020,5,60-64,988.0
2020,5,65-69,1432.0
2020,5,70-74,1488.0
2020,5,75-79,2611.0
2020,5,80-84,3931.0
2020,5,85-89,3603.0
2020,5,90-94,2768.0
2020,5,95+,1186.0
2020,5,Insgesamt,19774.0
2020,6,0-29,151.0
2020,6,30-34,51.0
2020,6,35-39,77.0
2020,6,40-44,115.0
2020,6,45-49,185.0
2020,6,50-54,426.0
2020,6,55-59,751.0
2020,6,60-64,951.0
2020,6,65-69,1310.0
2020,6,70-74,1511.0
2020,6,75-79,2520.0
2020,6,80-84,3615.0
2020,6,85-89,3519.0
2020,6,90-94,2719.0
2020,6,95+,1137.0
2020,6,Insgesamt,19038.0
2020,7,0-29,153.0
2020,7,30-34,41.0
2020,7,35-39,72.0
2020,7,40-44,128.0
2020,7,45-49,199.0
2020,7,50-54,407.0
2020,7,55-59,738.0
2020,7,60-64,1023.0
2020,7,65-69,1336.0
2020,7,70-74,1507.0
2020,7,75-79,2621.0
2020,7,80-84,3890.0
2020,7,85-89,3563.0
2020,7,90-94,2834.0
2020,7,95+,1136.0
2020,7,Insgesamt,19648.0
2020,8,0-29,154.0
2020,8,30-34,45.0
2020,8,35-39,90.0
2020,8,40-44,100.0
2020,8,45-49,198.0
2020,8,50-54,410.0
2020,8,55-59,670.0
2020,8,60-64,1018.0
2020,8,65-69,1374.0
2020,8,70-74,1494.0
2020,8,75-79,2440.0
2020,8,80-84,3789.0
2020,8,85-89,3363.0
2020,8,90-94,2651.0
2020,8,95+,1157.0
2020,8,Insgesamt,18953.0
2020,9,0-29,142.0
2020,9,30-34,55.0
2020,9,35-39,73.0
2020,9,40-44,106.0
2020,9,45-49,202.0
2020,9,50-54,384.0
2020,9,55-59,717.0
2020,9,60-64,1039.0
2020,9,65-69,1300.0
2020,9,70-74,1503.0
2020,9,75-79,2533.0
2020,9,80-84,3900.0
2020,9,85-89,3523.0
2020,9,90-94,2884.0
2020,9,95+,1144.0
2020,9,Insgesamt,19505.0
2020,10,0-29,168.0
2020,10,30-34,53.0
2020,10,35-39,71.0
2020,10,40-44,111.0
2020,10,45-49,165.0
2020,10,50-54,406.0
2020,10,55-59,737.0
2020,10,60-64,997.0
2020,10,65-69,1351.0
2020,10,70-74,1512.0
2020,10,75-79,2485.0
2020,10,80-84,3803.0
2020,10,85-89,3697.0
2020,10,90-94,2911.0
2020,10,95+,1200.0
2020,10,Insgesamt,19667.0
2020,11,0-29,135.0
2020,11,30-34,45.0
2020,11,35-39,83.0
2020,11,40-44,118.0
2020,11,45-49,192.0
2020,11,50-54,415.0
2020,11,55-59,696.0
2020,11,60-64,1036.0
2020,11,65-69,1381.0
2020,11,70-74,1596.0
2020,11,75-79,2541.0
2020,11,80-84,3963.0
2020,11,85-89,3553.0
2020,11,90-94,2890.0
2020,11,95+,1205.0
2020,11,Insgesamt,19849.0
2020,12,0-29,141.0
2020,12,30-34,57.0
2020,12,35-39,67.0
2020,12,40-44,102.0
2020,12,45-49,233.0
2020,12,50-54,434.0
2020,12,55-59,691.0
2020,12,60-64,1037.0
2020,12,65-69,1401.0
2020,12,70-74,1561.0
2020,12,75-79,2582.0
2020,12,80-84,3808.0
2020,12,85-89,3634.0
2020,12,90-94,2798.0
2020,12,95+,1176.0
2020,12,Insgesamt,19722.0
2020,13,0-29,131.0
2020,13,30-34,44.0
2020,13,35-39,81.0
2020,13,40-44,113.0
2020,13,45-49,182.0
2020,13,50-54,436.0
2020,13,55-59,748.0
2020,13,60-64,970.0
2020,13,65-69,1360.0
2020,13,70-74,1559.0
2020,13,75-79,2505.0
2020,13,80-84,3956.0
2020,13,85-89,3634.0
2020,13,90-94,2784.0
2020,13,95+,1175.0
2020,13,Insgesamt,19678.0
2020,14,0-29,135.0
2020,14,30-34,52.0
2020,14,35-39,89.0
2020,14,40-44,129.0
2020,14,45-49,214.0
2020,14,50-54,412.0
2020,14,55-59,724.0
2020,14,60-64,1002.0
2020,14,65-69,1399.0
2020,14,70-74,1624.0
2020,14,75-79,2761.0
2020,14,80-84,4060.0
2020,14,85-89,3880.0
2020,14,90-94,2958.0
2020,14,95+,1223.0
2020,14,Insgesamt,20662.0
2020,15,0-29,127.0
2020,15,30-34,44.0
2020,15,35-39,80.0
2020,15,40-44,113.0
2020,15,45-49,199.0
2020,15,50-54,437.0
2020,15,55-59,737.0
2020,15,60-64,1013.0
2020,15,65-69,1414.0
2020,15,70-74,1563.0
2020,15,75-79,2609.0
2020,15,80-84,4119.0
2020,15,85-89,3843.0
2020,15,90-94,2983.0
2020,15,95+,1221.0
2020,15,Insgesamt,20502.0
2020,16,0-29,140.0
2020,16,30-34,62.0
2020,16,35-39,77.0
2020,16,40-44,129.0
2020,16,45-49,182.0
2020,16,50-54,420.0
2020,16,55-59,663.0
2020,16,60-64,941.0
2020,16,65-69,1283.0
2020,16,70-74,1524.0
2020,16,75-79,2521.0
2020,16,80-84,3829.0
2020,16,85-89,3580.0
2020,16,90-94,2805.0
2020,16,95+,1105.0
2020,16,Insgesamt,19261.0
2020,17,0-29,136.0
2020,17,30-34,52.0
2020,17,35-39,69.0
2020,17,40-44,113.0
2020,17,45-49,192.0
2020,17,50-54,379.0
2020,17,55-59,671.0
2020,17,60-64,985.0
2020,17,65-69,1241.0
2020,17,70-74,1505.0
2020,17,75-79,2366.0
2020,17,80-84,3708.0
2020,17,85-89,3396.0
2020,17,90-94,2640.0
2020,17,95+,1104.0
2020,17,Insgesamt,18557.0
2020,18,0-29,126.0
2020,18,30-34,54.0
2020,18,35-39,85.0
2020,18,40-44,106.0
2020,18,45-49,199.0
2020,18,50-54,343.0
2020,18,55-59,718.0
2020,18,60-64,948.0
2020,18,65-69,1200.0
2020,18,70-74,1448.0
2020,18,75-79,2295.0
2020,18,80-84,3596.0
2020,18,85-89,3294.0
2020,18,90-94,2448.0
2020,18,95+,1060.0
2020,18,Insgesamt,17920.0
2020,19,0-29,123.0
2020,19,30-34,43.0
2020,19,35-39,69.0
2020,19,40-44,121.0
2020,19,45-49,184.0
2020,19,50-54,407.0
2020,19,55-59,686.0
2020,19,60-64,961.0
2020,19,65-69,1250.0
2020,19,70-74,1370.0
2020,19,75-79,2216.0
2020,19,80-84,3460.0
2020,19,85-89,3249.0
2020,19,90-94,2474.0
2020,19,95+,1038.0
2020,19,Insgesamt,17651.0
2020,20,0-29,133.0
2020,20,30-34,53.0
2020,20,35-39,70.0
2020,20,40-44,127.0
2020,20,45-49,182.0
2020,20,50-54,407.0
2020,20,55-59,687.0
2020,20,60-64,912.0
2020,20,65-69,1217.0
2020,20,70-74,1421.0
2020,20,75-79,2178.0
2020,20,80-84,3283.0
2020,20,85-89,3082.0
2020,20,90-94,2290.0
2020,20,95+,959.0
2020,20,Insgesamt,17001.0
2020,21,0-29,158.0
2020,21,30-34,31.0
2020,21,35-39,73.0
2020,21,40-44,111.0
2020,21,45-49,198.0
2020,21,50-54,392.0
2020,21,55-59,662.0
2020,21,60-64,912.0
2020,21,65-69,1234.0
2020,21,70-74,1388.0
2020,21,75-79,2124.0
2020,21,80-84,3306.0
2020,21,85-89,3216.0
2020,21,90-94,2368.0
2020,21,95+,990.0
2020,21,Insgesamt,17163.0
2020,22,0-29,124.0
2020,22,30-34,45.0
2020,22,35-39,103.0
2020,22,40-44,95.0
2020,22,45-49,167.0
2020,22,50-54,387.0
2020,22,55-59,694.0
2020,22,60-64,980.0
2020,22,65-69,1203.0
2020,22,70-74,1348.0
2020,22,75-79,2119.0
2020,22,80-84,3217.0
2020,22,85-89,3074.0
2020,22,90-94,2269.0
2020,22,95+,951.0
2020,22,Insgesamt,16776.0
2020,23,0-29,127.0
2020,23,30-34,48.0
2020,23,35-39,76.0
2020,23,40-44,106.0
2020,23,45-49,182.0
2020,23,50-54,405.0
2020,23,55-59,664.0
2020,23,60-64,910.0
2020,23,65-69,1210.0
2020,23,70-74,1385.0
2020,23,75-79,2127.0
2020,23,80-84,3338.0
2020,23,85-89,3162.0
2020,23,90-94,2466.0
2020,23,95+,1056.0
2020,23,Insgesamt,17262.0
2020,24,0-29,150.0
2020,24,30-34,48.0
2020,24,35-39,67.0
2020,24,40-44,119.0
2020,24,45-49,180.0
2020,24,50-54,369.0
2020,24,55-59,655.0
2020,24,60-64,919.0
2020,24,65-69,1156.0
2020,24,70-74,1333.0
2020,24,75-79,2052.0
2020,24,80-84,3276.0
2020,24,85-89,3004.0
2020,24,90-94,2299.0
2020,24,95+,974.0
2020,24,Insgesamt,16601.0
2020,25,0-29,150.0
2020,25,30-34,57.0
2020,25,35-39,72.0
2020,25,40-44,101.0
2020,25,45-49,192.0
2020,25,50-54,372.0
2020,25,55-59,680.0
2020,25,60-64,905.0
2020,25,65-69,1197.0
2020,25,70-74,1374.0
2020,25,75-79,2062.0
2020,25,80-84,3153.0
2020,25,85-89,2937.0
2020,25,90-94,2195.0
2020,25,95+,954.0
2020,25,Insgesamt,16401.0
2020,26,0-29,135.0
2020,26,30-34,40.0
2020,26,35-39,73.0
2020,26,40-44,113.0
2020,26,45-49,184.0
2020,26,50-54,390.0
2020,26,55-59,687.0
2020,26,60-64,915.0
2020,26,65-69,1238.0
2020,26,70-74,1428.0
2020,26,75-79,2179.0
2020,26,80-84,3310.0
2020,26,85-89,3183.0
2020,26,90-94,2424.0
2020,26,95+,994.0
2020,26,Insgesamt,17293.0
2020,27,0-29,126.0
2020,27,30-34,77.0
2020,27,35-39,77.0
2020,27,40-44,109.0
2020,27,45-49,189.0
2020,27,50-54,367.0
2020,27,55-59,702.0
2020,27,60-64,945.0
2020,27,65-69,1174.0
2020,27,70-74,1366.0
2020,27,75-79,2096.0
2020,27,80-84,3120.0
2020,27,85-89,2950.0
2020,27,90-94,2213.0
2020,27,95+,946.0
2020,27,Insgesamt,16457.0
2020,28,0-29,152.0
2020,28,30-34,51.0
2020,28,35-39,77.0
2020,28,40-44,99.0
2020,28,45-49,181.0
2020,28,50-54,379.0
2020,28,55-59,647.0
2020,28,60-64,873.0
2020,28,65-69,1173.0
2020,28,70-74,1248.0
2020,28,75-79,2040.0
2020,28,80-84,3188.0
2020,28,85-89,2839.0
2020,28,90-94,2241.0
2020,28,95+,954.0
2020,28,Insgesamt,16142.0
2020,29,0-29,133.0
2020,29,30-34,57.0
2020,29,35-39,63.0
2020,29,40-44,106.0
2020,29,45-49,177.0
2020,29,50-54,395.0
2020,29,55-59,667.0
2020,29,60-64,917.0
2020,29,65-69,1167.0
2020,29,70-74,1340.0
2020,29,75-79,2202.0
2020,29,80-84,3161.0
2020,29,85-89,2967.0
2020,29,90-94,2272.0
2020,29,95+,913.0
2020,29,Insgesamt,16537.0
2020,30,0-29,137.0
2020,30,30-34,49.0
2020,30,35-39,83.0
2020,30,40-44,105.0
2020,30,45-49,173.0
2020,30,50-54,371.0
2020,30,55-59,646.0
2020,30,60-64,949.0
2020,30,65-69,1241.0
2020,30,70-74,1324.0
2020,30,75-79,2107.0
2020,30,80-84,3351.0
2020,30,85-89,3027.0
2020,30,90-94,2366.0
2020,30,95+,958.0
2020,30,Insgesamt,16887.0
2020,31,0-29,147.0
2020,31,30-34,47.0
2020,31,35-39,76.0
2020,31,40-44,98.0
2020,31,45-49,179.0
2020,31,50-54,402.0
2020,31,55-59,676.0
2020,31,60-64,965.0
2020,31,65-69,1200.0
2020,31,70-74,1402.0
2020,31,75-79,2181.0
2020,31,80-84,3335.0
2020,31,85-89,3185.0
2020,31,90-94,2478.0
2020,31,95+,1062.0
2020,31,Insgesamt,17433.0
2020,32,0-29,127.0
2020,32,30-34,41.0
2020,32,35-39,67.0
2020,32,40-44,122.0
2020,32,45-49,203.0
2020,32,50-54,397.0
2020,32,55-59,640.0
2020,32,60-64,895.0
2020,32,65-69,1247.0
2020,32,70-74,1439.0
2020,32,75-79,2111.0
2020,32,80-84,3431.0
2020,32,85-89,3170.0
2020,32,90-94,2515.0
2020,32,95+,1065.0
2020,32,Insgesamt,17470.0
2020,33,0-29,161.0
2020,33,30-34,61.0
2020,33,35-39,91.0
2020,33,40-44,128.0
2020,33,45-49,219.0
2020,33,50-54,410.0
2020,33,55-59,712.0
2020,33,60-64,1037.0
2020,33,65-69,1361.0
2020,33,70-74,1537.0
2020,33,75-79,2410.0
2020,33,80-84,3958.0
2020,33,85-89,3690.0
2020,33,90-94,2821.0
2020,33,95+,1124.0
2020,33,Insgesamt,19720.0
2020,34,0-29,139.0
2020,34,30-34,34.0
2020,34,35-39,69.0
2020,34,40-44,113.0
2020,34,45-49,171.0
2020,34,50-54,332.0
2020,34,55-59,693.0
2020,34,60-64,909.0
2020,34,65-69,1245.0
2020,34,70-74,1445.0
2020,34,75-79,2124.0
2020,34,80-84,3438.0
2020,34,85-89,3259.0
2020,34,90-94,2539.0
2020,34,95+,1049.0
2020,34,Insgesamt,17559.0
2020,35,0-29,146.0
2020,35,30-34,48.0
2020,35,35-39,62.0
2020,35,40-44,87.0
2020,35,45-49,139.0
2020,35,50-54,357.0
2020,35,55-59,648.0
2020,35,60-64,896.0
2020,35,65-69,1184.0
2020,35,70-74,1297.0
2020,35,75-79,2032.0
2020,35,80-84,3241.0
2020,35,85-89,3047.0
2020,35,90-94,2420.0
2020,35,95+,1052.0
2020,35,Insgesamt,16656.0
2020,36,0-29,128.0
2020,36,30-34,41.0
2020,36,35-39,65.0
2020,36,40-44,111.0
2020,36,45-49,163.0
2020,36,50-54,383.0
2020,36,55-59,679.0
2020,36,60-64,909.0
2020,36,65-69,1216.0
2020,36,70-74,1397.0
2020,36,75-79,2065.0
2020,36,80-84,3266.0
2020,36,85-89,3083.0
2020,36,90-94,2268.0
2020,36,95+,1015.0
2020,36,Insgesamt,16789.0
2020,37,0-29,144.0
2020,37,30-34,58.0
2020,37,35-39,74.0
2020,37,40-44,100.0
2020,37,45-49,190.0
2020,37,50-54,375.0
2020,37,55-59,617.0
2020,37,60-64,921.0
2020,37,65-69,1217.0
2020,37,70-74,1402.0
2020,37,75-79,2127.0
2020,37,80-84,3421.0
2020,37,85-89,3154.0
2020,37,90-94,2383.0
2020,37,95+,972.0
2020,37,Insgesamt,17155.0
2020,38,0-29,133.0
2020,38,30-34,61.0
2020,38,35-39,80.0
2020,38,40-44,107.0
2020,38,45-49,174.0
2020,38,50-54,398.0
2020,38,55-59,675.0
2020,38,60-64,910.0
2020,38,65-69,1184.0
2020,38,70-74,1373.0
2020,38,75-79,2267.0
2020,38,80-84,3398.0
2020,38,85-89,3318.0
2020,38,90-94,2416.0
2020,38,95+,1061.0
2020,38,Insgesamt,17555.0
2020,39,0-29,148.0
2020,39,30-34,51.0
2020,39,35-39,69.0
2020,39,40-44,108.0
2020,39,45-49,183.0
2020,39,50-54,386.0
2020,39,55-59,643.0
2020,39,60-64,925.0
2020,39,65-69,1281.0
2020,39,70-74,1446.0
2020,39,75-79,2142.0
2020,39,80-84,3449.0
2020,39,85-89,3161.0
2020,39,90-94,2377.0
2020,39,95+,1077.0
2020,39,Insgesamt,17446.0
2020,40,0-29,127.0
2020,40,30-34,49.0
2020,40,35-39,76.0
2020,40,40-44,105.0
2020,40,45-49,168.0
2020,40,50-54,364.0
2020,40,55-59,710.0
2020,40,60-64,954.0
2020,40,65-69,1167.0
2020,40,70-74,1439.0
2020,40,75-79,2177.0
2020,40,80-84,3519.0
2020,40,85-89,3268.0
2020,40,90-94,2477.0
2020,40,95+,1014.0
2020,40,Insgesamt,17614.0
2020,41,0-29,129.0
2020,41,30-34,42.0
2020,41,35-39,67.0
2020,41,40-44,124.0
2020,41,45-49,163.0
2020,41,50-54,397.0
2020,41,55-59,698.0
2020,41,60-64,904.0
2020,41,65-69,1275.0
2020,41,70-74,1452.0
2020,41,75-79,2092.0
2020,41,80-84,3488.0
2020,41,85-89,3182.0
2020,41,90-94,2510.0
2020,41,95+,978.0
2020,41,Insgesamt,17501.0
2020,42,0-29,112.0
2020,42,30-34,46.0
2020,42,35-39,71.0
2020,42,40-44,104.0
2020,42,45-49,176.0
2020,42,50-54,378.0
2020,42,55-59,695.0
2020,42,60-64,973.0
2020,42,65-69,1238.0
2020,42,70-74,1515.0
2020,42,75-79,2201.0
2020,42,80-84,3397.0
2020,42,85-89,3254.0
2020,42,90-94,2512.0
2020,42,95+,1082.0
2020,42,Insgesamt,17754.0
2020,43,0-29,140.0
2020,43,30-34,51.0
2020,43,35-39,89.0
2020,43,40-44,104.0
2020,43,45-49,178.0
2020,43,50-54,371.0
2020,43,55-59,743.0
2020,43,60-64,979.0
2020,43,65-69,1321.0
2020,43,70-74,1546.0
2020,43,75-79,2232.0
2020,43,80-84,3573.0
2020,43,85-89,3512.0
2020,43,90-94,2631.0
2020,43,95+,1118.0
2020,43,Insgesamt,18588.0
2020,44,0-29,141.0
2020,44,30-34,44.0
2020,44,35-39,81.0
2020,44,40-44,92.0
2020,44,45-49,184.0
2020,44,50-54,386.0
2020,44,55-59,636.0
2020,44,60-64,964.0
2020,44,65-69,1296.0
2020,44,70-74,1546.0
2020,44,75-79,2233.0
2020,44,80-84,3780.0
2020,44,85-89,3417.0
2020,44,90-94,2682.0
2020,44,95+,1102.0
2020,44,Insgesamt,18584.0
2020,45,0-29,125.0
2020,45,30-34,46.0
2020,45,35-39,74.0
2020,45,40-44,107.0
2020,45,45-49,154.0
2020,45,50-54,383.0
2020,45,55-59,717.0
2020,45,60-64,991.0
2020,45,65-69,1308.0
2020,45,70-74,1558.0
2020,45,75-79,2318.0
2020,45,80-84,3674.0
2020,45,85-89,3651.0
2020,45,90-94,2715.0
2020,45,95+,1186.0
2020,45,Insgesamt,19007.0
2020,46,0-29,127.0
2020,46,30-34,39.0
2020,46,35-39,74.0
2020,46,40-44,100.0
2020,46,45-49,192.0
2020,46,50-54,398.0
2020,46,55-59,673.0
2020,46,60-64,977.0
2020,46,65-69,1374.0
2020,46,70-74,1605.0
2020,46,75-79,2327.0
2020,46,80-84,4062.0
2020,46,85-89,3852.0
2020,46,90-94,2749.0
2020,46,95+,1178.0
2020,46,Insgesamt,19727.0
2020,47,0-29,132.0
2020,47,30-34,56.0
2020,47,35-39,74.0
2020,47,40-44,128.0
2020,47,45-49,172.0
2020,47,50-54,399.0
2020,47,55-59,724.0
2020,47,60-64,998.0
2020,47,65-69,1280.0
2020,47,70-74,1574.0
2020,47,75-79,2514.0
2020,47,80-84,4053.0
2020,47,85-89,3934.0
2020,47,90-94,2934.0
2020,47,95+,1210.0
2020,47,Insgesamt,20182.0
2020,48,0-29,116.0
2020,48,30-34,44.0
2020,48,35-39,73.0
2020,48,40-44,96.0
2020,48,45-49,202.0
2020,48,50-54,402.0
2020,48,55-59,743.0
2020,48,60-64,1027.0
2020,48,65-69,1352.0
2020,48,70-74,1668.0
2020,48,75-79,2544.0
2020,48,80-84,4343.0
2020,48,85-89,4170.0
2020,48,90-94,3212.0
2020,48,95+,1312.0
2020,48,Insgesamt,21304.0
2020,49,0-29,154.0
2020,49,30-34,53.0
2020,49,35-39,102.0
2020,49,40-44,119.0
2020,49,45-49,188.0
2020,49,50-54,396.0
2020,49,55-59,725.0
2020,49,60-64,1043.0
2020,49,65-69,1455.0
2020,49,70-74,1866.0
2020,49,75-79,2624.0
2020,49,80-84,4669.0
2020,49,85-89,4421.0
2020,49,90-94,3403.0
2020,49,95+,1386.0
2020,49,Insgesamt,22604.0
2020,50,0-29,130.0
2020,50,30-34,44.0
2020,50,35-39,76.0
2020,50,40-44,129.0
2020,50,45-49,203.0
2020,50,50-54,429.0
2020,50,55-59,762.0
2020,50,60-64,1083.0
2020,50,65-69,1438.0
2020,50,70-74,1857.0
2020,50,75-79,2837.0
2020,50,80-84,4901.0
2020,50,85-89,4862.0
2020,50,90-94,3686.0
2020,50,95+,1566.0
2020,50,Insgesamt,24003.0
2020,51,0-29,106.0
2020,51,30-34,57.0
2020,51,35-39,96.0
2020,51,40-44,119.0
2020,51,45-49,172.0
2020,51,50-54,398.0
2020,51,55-59,763.0
2020,51,60-64,1136.0
2020,51,65-69,1480.0
2020,51,70-74,1926.0
2020,51,75-79,2899.0
2020,51,80-84,5092.0
2020,51,85-89,5054.0
2020,51,90-94,3879.0
2020,51,95+,1547.0
2020,51,Insgesamt,24724.0
2020,52,0-29,147.0
2020,52,30-34,51.0
2020,52,35-39,91.0
2020,52,40-44,123.0
2020,52,45-49,171.0
2020,52,50-54,398.0
2020,52,55-59,770.0
2020,52,60-64,1127.0
2020,52,65-69,1476.0
2020,52,70-74,1981.0
2020,52,75-79,2977.0
2020,52,80-84,5304.0
2020,52,85-89,5218.0
2020,52,90-94,4013.0
2020,52,95+,1707.0
2020,52,Insgesamt,25554.0
2020,53,0-29,126.0
2020,53,30-34,49.0
2020,53,35-39,84.0
2020,53,40-44,114.0
2020,53,45-49,203.0
2020,53,50-54,444.0
2020,53,55-59,801.0
2020,53,60-64,1131.0
2020,53,65-69,1620.0
2020,53,70-74,1882.0
2020,53,75-79,2976.0
2020,53,80-84,5379.0
2020,53,85-89,5085.0
2020,53,90-94,4013.0
2020,53,95+,1634.0
2020,53,Insgesamt,25541.0
2021,1,0-29,110.0
2021,1,30-34,47.0
2021,1,35-39,72.0
2021,1,40-44,114.0
2021,1,45-49,183.0
2021,1,50-54,444.0
2021,1,55-59,802.0
2021,1,60-64,1205.0
2021,1,65-69,1512.0
2021,1,70-74,1908.0
2021,1,75-79,2864.0
2021,1,80-84,5181.0
2021,1,85-89,4965.0
2021,1,90-94,3901.0
2021,1,95+,1611.0
2021,1,Insgesamt,24919.0
2021,2,0-29,122.0
2021,2,30-34,50.0
2021,2,35-39,72.0
2021,2,40-44,123.0
2021,2,45-49,244.0
2021,2,50-54,430.0
2021,2,55-59,804.0
2021,2,60-64,1168.0
2021,2,65-69,1536.0
2021,2,70-74,1921.0
2021,2,75-79,2839.0
2021,2,80-84,5095.0
2021,2,85-89,4809.0
2021,2,90-94,3783.0
2021,2,95+,1536.0
2021,2,Insgesamt,24532.0
2021,3,0-29,124.0
2021,3,30-34,56.0
2021,3,35-39,70.0
2021,3,40-44,116.0
2021,3,45-49,215.0
2021,3,50-54,447.0
2021,3,55-59,775.0
2021,3,60-64,1133.0
2021,3,65-69,1543.0
2021,3,70-74,1908.0
2021,3,75-79,2786.0
2021,3,80-84,4958.0
2021,3,85-89,4849.0
2021,3,90-94,3619.0
2021,3,95+,1530.0
2021,3,Insgesamt,24129.0
2021,4,0-29,142.0
2021,4,30-34,57.0
2021,4,35-39,70.0
2021,4,40-44,117.0
2021,4,45-49,167.0
2021,4,50-54,453.0
2021,4,55-59,770.0
2021,4,60-64,1049.0
2021,4,65-69,1493.0
2021,4,70-74,1866.0
2021,4,75-79,2577.0
2021,4,80-84,4686.0
2021,4,85-89,4386.0
2021,4,90-94,3403.0
2021,4,95+,1438.0
2021,4,Insgesamt,22674.0
2021,5,0-29,135.0
2021,5,30-34,59.0
2021,5,35-39,82.0
2021,5,40-44,123.0
2021,5,45-49,184.0
2021,5,50-54,459.0
2021,5,55-59,760.0
2021,5,60-64,1091.0
2021,5,65-69,1471.0
2021,5,70-74,1757.0
2021,5,75-79,2557.0
2021,5,80-84,4325.0
2021,5,85-89,4175.0
2021,5,90-94,3191.0
2021,5,95+,1404.0
2021,5,Insgesamt,21773.0
2021,6,0-29,106.0
2021,6,30-34,46.0
2021,6,35-39,65.0
2021,6,40-44,115.0
2021,6,45-49,197.0
2021,6,50-54,419.0
2021,6,55-59,734.0
2021,6,60-64,1110.0
2021,6,65-69,1452.0
2021,6,70-74,1700.0
2021,6,75-79,2459.0
2021,6,80-84,4256.0
2021,6,85-89,4065.0
2021,6,90-94,2941.0
2021,6,95+,1281.0
2021,6,Insgesamt,20946.0
2021,7,0-29,114.0
2021,7,30-34,36.0
2021,7,35-39,70.0
2021,7,40-44,118.0
2021,7,45-49,201.0
2021,7,50-54,416.0
2021,7,55-59,753.0
2021,7,60-64,1077.0
2021,7,65-69,1394.0
2021,7,70-74,1722.0
2021,7,75-79,2400.0
2021,7,80-84,4151.0
2021,7,85-89,3824.0
2021,7,90-94,2979.0
2021,7,95+,1238.0
2021,7,Insgesamt,20493.0
2021,8,0-29,138.0
